10/11/2025 11:48:35 am Analyzing: OnTimedInterval
10/11/2025 11:48:35 am Analyzing: OnTrigger
10/11/2025 11:48:35 am Analyzing: OnVelocity
10/11/2025 11:48:35 am Analyzing: XRButton
10/11/2025 11:48:35 am Analyzing: XRJoystick
10/11/2025 11:48:35 am Analyzing: XRKnob
10/11/2025 11:48:35 am Analyzing: XRLever
10/11/2025 11:48:35 am Analyzing: XRSlider
10/11/2025 11:48:35 am Analyzing: DisplayFPS
10/11/2025 11:48:35 am Analyzing: Notes
10/11/2025 11:48:35 am Analyzing: TeleportAnchorWithFade
10/11/2025 11:48:35 am Analyzing: TeleportAreaWithFade
10/11/2025 11:48:35 am Analyzing: XRButtonEditor
10/11/2025 11:48:35 am Analyzing: XRJoystickEditor
10/11/2025 11:48:35 am Analyzing: XRKnobEditor
10/11/2025 11:48:35 am Analyzing: XRLeverEditor
10/11/2025 11:48:35 am Analyzing: XRSliderEditor
10/11/2025 11:48:35 am Analyzing: clock
10/11/2025 11:48:35 am {
  "Script": "D:\\UnityDataAnalyzer\\subjects\\Group_2\\VR-Basics-main\\VR-Basics-main\\Assets\\_Course Library\\Scripts\\Actions\\RemoveObjectsWithTag.cs",
  "Name": "GameObject.FindGameObjectsWithTag",
  "Invocation": "GameObject.FindGameObjectsWithTag",
  "Line": 10,
  "Arguments": [
    {
      "Argument": "tag",
      "IsInvocation": false,
      "IsLiteral": false
    }
  ]
}
10/11/2025 11:48:35 am Done!
10/11/2025 11:48:35 am Searching NameToLayer Methods Structure...
10/11/2025 11:48:35 am Analyzing: XRPlatformControllerSetup
10/11/2025 11:48:35 am Analyzing: ApplyPhysics
10/11/2025 11:48:35 am Analyzing: ChangeMaterial
10/11/2025 11:48:35 am Analyzing: ConvertValueToHue
10/11/2025 11:48:35 am Analyzing: CreateTrail
10/11/2025 11:48:35 am Analyzing: DestroyObject
10/11/2025 11:48:35 am Analyzing: FadeCanvas
10/11/2025 11:48:35 am Analyzing: FadeCanvasOnOverlap
10/11/2025 11:48:35 am Analyzing: LaunchProjectile
10/11/2025 11:48:35 am Analyzing: LoadScene
10/11/2025 11:48:35 am Analyzing: LookAtPlayer
10/11/2025 11:48:35 am Analyzing: ManuallySelectObject
10/11/2025 11:48:35 am Analyzing: MatchRotation
10/11/2025 11:48:35 am Analyzing: MoveWithVelocity
10/11/2025 11:48:35 am Analyzing: PlayAnimation
10/11/2025 11:48:35 am Analyzing: PlayContinuousSound
10/11/2025 11:48:35 am Analyzing: PlayQuickSound
10/11/2025 11:48:35 am Analyzing: PlaySoundsFromList
10/11/2025 11:48:35 am Analyzing: PlayVideo
10/11/2025 11:48:35 am Analyzing: RemoveObjectsWithTag
10/11/2025 11:48:35 am Analyzing: RotateObject
10/11/2025 11:48:35 am Analyzing: ScaleObject
10/11/2025 11:48:35 am Analyzing: SetInteractionLayer
